id,member_id,term,purpose,loan_status,loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,revol_bal,revol_util,total_acc,acc_open_past_24mths,total_pymnt
46787389,49935292, 36 months,credit_card,Fully Paid,2000,6.68,61.47,MORTGAGE,44000,Not Verified,1470,13.7,44,6,2064.03
60335399,64312128, 36 months,credit_card,Fully Paid,11500,10.99,376.45,RENT,23000,Not Verified,6682,29.6,22,8,12714.04
60914516,64956371, 36 months,credit_card,Fully Paid,2500,9.99,80.66,OWN,23600,Source Verified,64425,51.1,21,3,2682.33
43799275,46815996, 36 months,credit_card,Fully Paid,7500,9.99,241.97,OWN,65000,Source Verified,7151,56.8,19,5,8023.95
66096970,70791745, 36 months,credit_card,Fully Paid,24000,9.17,765.1,MORTGAGE,120000,Not Verified,34696,68.4,13,3,25576.96
41029785,43905531, 36 months,credit_card,Fully Paid,5500,5.93,167.15,MORTGAGE,93000,Not Verified,4043,11.3,21,3,5668.02
56230272,59901991, 36 months,credit_card,Fully Paid,15000,6.89,462.41,MORTGAGE,170000,Not Verified,63748,34.7,31,4,15202.7
56082427,59744292, 36 months,credit_card,Fully Paid,5250,11.53,173.2,RENT,80000,Source Verified,8532,85.3,26,3,5890.89
43315390,46332112, 36 months,credit_card,Fully Paid,7000,11.53,230.94,RENT,56000,Source Verified,7731,68.4,13,2,7370.69
50013171,53371884, 36 months,credit_card,Fully Paid,18000,9.99,580.73,MORTGAGE,61000,Not Verified,4662,79,34,2,19819.46001
53884682,57425428, 36 months,credit_card,Fully Paid,7400,7.26,229.38,RENT,32000,Source Verified,12335,43.3,22,5,7914.72
49883556,53252282, 36 months,credit_card,Charged Off,17700,13.33,599.21,RENT,42000,Source Verified,8367,68,29,7,2982.94
65595273,70228090, 36 months,credit_card,Fully Paid,2000,9.99,64.53,OWN,125000,Not Verified,19114,75,31,3,2033.36
48716643,51965463, 36 months,credit_card,Fully Paid,15000,9.99,483.94,RENT,54000,Not Verified,13582,76.3,19,1,16181.09
39399343,42203063, 36 months,credit_card,Fully Paid,12000,12.99,404.27,OWN,72000,Source Verified,20809,46.3,27,6,14043.17
38636029,41419833, 36 months,credit_card,Fully Paid,16000,8.67,506.35,RENT,74832,Not Verified,17879,46.8,29,5,17462.69
38261287,41045005, 36 months,credit_card,Charged Off,35000,12.99,1179.12,RENT,136696,Verified,15588,73.2,18,5,21394.53
46732831,49880582, 36 months,credit_card,Fully Paid,7900,16.99,281.62,OWN,45000,Source Verified,11117,88.9,12,2,8503.69
38545496,41329269, 36 months,credit_card,Fully Paid,14400,6.49,441.29,RENT,95000,Not Verified,26616,35.7,21,1,15487.09
52209471,55669193, 36 months,credit_card,Charged Off,5500,7.89,172.08,RENT,28000,Not Verified,5703,65.6,12,2,2060.14
46774713,49922518, 36 months,credit_card,Fully Paid,1500,8.18,47.13,RENT,55000,Not Verified,13351,53.8,20,7,1522.59
59553144,63486926, 36 months,credit_card,Fully Paid,9600,8.18,301.63,RENT,59000,Verified,15740,38.9,55,10,9759.84
41021826,43897714, 36 months,credit_card,Fully Paid,25000,6.39,764.98,MORTGAGE,122000,Source Verified,26023,58,14,1,26684.84
39369343,42173059, 36 months,credit_card,Fully Paid,7000,14.99,242.63,MORTGAGE,60000,Verified,4433,26.1,31,4,7926.72
56087252,59748968, 36 months,credit_card,Fully Paid,10175,13.33,344.46,MORTGAGE,55000,Not Verified,18668,73.2,24,5,10991.78
67348597,72150382, 36 months,credit_card,Fully Paid,5000,5.32,150.58,RENT,108000,Not Verified,4618,6.4,26,4,5160.63
50625392,54005119, 36 months,credit_card,Fully Paid,16200,12.29,540.32,OWN,45000,Not Verified,4508,42.1,16,5,18303.4
39540125,42363873, 36 months,credit_card,Fully Paid,27500,12.99,926.46,MORTGAGE,120000,Source Verified,18656,82.2,25,2,30686.28
59341494,63239240, 36 months,credit_card,Fully Paid,5000,10.99,163.67,RENT,40000,Source Verified,4243,68.4,30,5,5466.31
40540229,43404946, 36 months,credit_card,Fully Paid,20000,6.99,617.46,OWN,105000,Source Verified,22500,91.5,13,1,21275.17
51888622,55318399, 36 months,credit_card,Fully Paid,4000,10.99,130.94,RENT,63000,Not Verified,8506,12.3,15,4,4315.91
63958610,68389375, 36 months,credit_card,Fully Paid,20000,10.99,654.68,RENT,98000,Not Verified,27691,36.9,56,16,20489.4
67959281,72818025, 36 months,credit_card,Fully Paid,14000,6.89,431.58,MORTGAGE,90000,Not Verified,14232,96.8,31,3,14093.31
41140473,44016257, 36 months,credit_card,Fully Paid,6500,6.92,200.47,MORTGAGE,45000,Source Verified,5930,29.5,47,4,6968.47
43956754,46973532, 36 months,credit_card,Fully Paid,35000,11.53,1154.66,RENT,78000,Verified,26508,63.9,20,6,39452.49
63428356,67771180, 36 months,credit_card,Fully Paid,10800,10.99,353.53,RENT,42000,Verified,12566,28.5,32,16,11088.67
19276252,21469030, 36 months,credit_card,Fully Paid,24000,6.49,735.47,MORTGAGE,82000,Source Verified,25451,25.2,37,5,25624.81
56129111,59790872, 36 months,credit_card,Fully Paid,15000,6.24,457.97,MORTGAGE,43626,Not Verified,919,3.8,29,6,15784.03
39320359,42124121, 36 months,credit_card,Fully Paid,10000,6.49,306.45,MORTGAGE,75000,Not Verified,9557,59.4,30,5,10145.99
54453287,58034003, 36 months,credit_card,Charged Off,4000,12.29,133.42,RENT,50000,Not Verified,8385,60,23,4,1383.86
57824591,61577377, 36 months,credit_card,Fully Paid,6000,5.32,180.69,RENT,75000,Verified,9302,23.5,62,9,6169.270001
38609509,41393413, 36 months,credit_card,Fully Paid,10000,8.19,314.25,MORTGAGE,50000,Not Verified,11249,53.6,23,5,10977.07
64107973,68538721, 36 months,credit_card,Fully Paid,12000,11.49,395.66,RENT,42000,Verified,8628,62.5,21,7,12259.61
39409928,42213666, 36 months,credit_card,Fully Paid,13600,8.67,430.4,RENT,35000,Source Verified,11618,43.2,11,2,14576.86
58050297,61854012, 36 months,credit_card,Fully Paid,5600,8.18,175.95,RENT,75000,Not Verified,4302,19,28,4,6004.58
45764477,48872194, 36 months,credit_card,Fully Paid,17000,6.39,520.19,MORTGAGE,100800,Source Verified,16411,41.2,40,8,17589.06
51176989,54586761, 36 months,credit_card,Fully Paid,28000,13.99,956.84,RENT,110000,Not Verified,43785,68.3,18,2,32019.37
56049445,59711205, 36 months,credit_card,Fully Paid,11200,12.69,375.71,RENT,98000,Verified,10913,56.3,13,4,11948.17
48574694,51823426, 36 months,credit_card,Fully Paid,5400,12.29,180.11,MORTGAGE,54000,Not Verified,7307,48.1,53,8,5705.46
40483592,43348445, 36 months,credit_card,Fully Paid,14000,12.39,467.62,OWN,100000,Source Verified,17729,58.9,16,4,15707.07
49117229,52425955, 36 months,credit_card,Fully Paid,25000,7.26,774.91,RENT,115000,Source Verified,21434,85.7,22,3,26732.08
50839912,54219651, 36 months,credit_card,Fully Paid,6000,8.18,188.52,OWN,45000,Not Verified,5054,41.8,11,2,6506.11
43471587,46498376, 36 months,credit_card,Fully Paid,27000,6.92,832.7,RENT,65000,Source Verified,12174,78.5,19,1,28391.5
40856232,43721949, 36 months,credit_card,Fully Paid,24000,6.39,734.38,RENT,54000,Source Verified,36017,63,11,1,25965.57
50556976,53936758, 36 months,credit_card,Fully Paid,8000,11.53,263.93,MORTGAGE,78000,Source Verified,16361,60.4,33,8,8570.91
63457198,67799984, 36 months,credit_card,Fully Paid,8975,10.99,293.79,MORTGAGE,52000,Verified,16143,44.6,37,11,9348.3
41144064,44020060, 36 months,credit_card,Fully Paid,20000,6.39,611.98,MORTGAGE,52000,Verified,16911,62.9,30,5,21278.66
40227868,43092616, 36 months,credit_card,Fully Paid,10000,13.66,340.13,MORTGAGE,82000,Not Verified,13689,49.1,47,6,11702.59
57206198,60909008, 36 months,credit_card,Charged Off,15000,6.89,462.41,RENT,38000,Not Verified,13071,68.4,14,2,5091.96
50313201,53711917, 36 months,credit_card,Fully Paid,5450,10.99,178.41,MORTGAGE,50000,Not Verified,5482,52.7,19,2,5824.85
43839576,46856305, 36 months,credit_card,Fully Paid,20000,7.89,625.72,RENT,84000,Verified,4806,19.9,12,2,21826.1
58932683,62795405, 36 months,credit_card,Fully Paid,16500,7.26,511.44,OWN,96913,Not Verified,11972,42.5,39,2,17569.48
62500065,66762802, 36 months,credit_card,Charged Off,8000,7.89,250.29,RENT,58000,Source Verified,4709,68.2,59,3,1498.23
66510683,71236416, 36 months,credit_card,Fully Paid,22400,11.99,743.9,RENT,105000,Source Verified,30643,92.9,28,4,23050.77
51676387,55096102, 36 months,credit_card,Fully Paid,5000,5.32,150.58,MORTGAGE,60000,Not Verified,5448,10.1,32,1,5269.56
39409319,42213036, 36 months,credit_card,Fully Paid,15000,6.49,459.67,MORTGAGE,80000,Not Verified,21155,15.7,56,3,16027.76
53092027,56591782, 36 months,credit_card,Fully Paid,7000,10.99,229.14,MORTGAGE,92000,Verified,15818,42.8,22,11,7012.83
50475786,53855523, 36 months,credit_card,Charged Off,35000,14.65,1207.3,OWN,123000,Verified,9352,62.9,18,6,8351.99
43096292,46103047, 36 months,credit_card,Fully Paid,11000,9.99,354.89,MORTGAGE,37330,Verified,15185,77.1,36,3,11541.36
43349579,46376310, 36 months,credit_card,Charged Off,10000,12.69,335.45,OWN,65000,Verified,2861,92.3,18,6,3620.11
60740367,64782128, 36 months,credit_card,Fully Paid,21600,8.18,678.67,MORTGAGE,200000,Source Verified,12178,29.4,43,7,22980.8
38191560,40975298, 36 months,credit_card,Fully Paid,24000,11.99,797.03,MORTGAGE,150000,Source Verified,17592,54.5,32,4,25853.11
38537133,41320970, 36 months,credit_card,Fully Paid,8000,8.19,251.4,MORTGAGE,31000,Source Verified,5393,39.9,27,6,8384.54
45814363,48922084, 36 months,credit_card,Fully Paid,28000,7.89,876,MORTGAGE,98500,Source Verified,37226,88,17,2,28900.02
65220396,69748108, 36 months,credit_card,Fully Paid,5000,16.99,178.24,RENT,50000,Verified,16417,84.2,26,15,5072.9
46094887,49212622, 36 months,credit_card,Fully Paid,8800,7.89,275.32,MORTGAGE,80000,Not Verified,8521,35.5,14,2,9322.2
46642791,49790589, 36 months,credit_card,Fully Paid,5000,7.89,156.43,RENT,90000,Not Verified,7118,17.8,25,7,5150.84
50415888,53795636, 36 months,credit_card,Fully Paid,8000,9.99,258.1,RENT,45000,Not Verified,8193,22.1,22,7,8347.56
56502632,60184368, 36 months,credit_card,Fully Paid,6400,7.26,198.38,RENT,21000,Source Verified,5161,13.9,30,6,6716.71
48050545,51290272, 36 months,credit_card,Fully Paid,5600,5.93,170.19,MORTGAGE,60000,Source Verified,1730,4.8,36,9,5846.88
62296666,66493422, 36 months,credit_card,Fully Paid,6600,10.99,216.05,MORTGAGE,75000,Verified,5726,70.7,32,2,7011.64
38447569,41231405, 36 months,credit_card,Fully Paid,11500,8.19,361.38,MORTGAGE,79000,Not Verified,10154,61.9,28,6,12319.16
38605205,41388973, 36 months,credit_card,Fully Paid,17000,6.03,517.41,MORTGAGE,110000,Verified,5372,12,31,4,18035.51
62579852,66842582, 36 months,credit_card,Fully Paid,8800,7.89,275.32,MORTGAGE,60000,Source Verified,12873,70.7,20,4,9402.43
55982023,59643867, 36 months,credit_card,Fully Paid,11200,9.17,357.05,RENT,70000,Source Verified,35782,77.1,21,5,11648.86
50646092,54025837, 36 months,credit_card,Fully Paid,11000,6.24,335.84,MORTGAGE,59000,Not Verified,21202,61.1,38,5,11426.41
48484576,51733299, 36 months,credit_card,Fully Paid,3000,6.68,92.2,OWN,40000,Not Verified,3005,10.7,20,0,3118.55
40350377,43215099, 36 months,credit_card,Fully Paid,21000,14.99,727.87,MORTGAGE,66851,Verified,25529,82.6,19,4,24378.23001
60336216,64312978, 36 months,credit_card,Fully Paid,7000,8.18,219.94,MORTGAGE,51000,Verified,10922,32.4,61,4,7423.67
55268560,58849289, 36 months,credit_card,Charged Off,26275,18.25,953.21,RENT,73000,Verified,30897,97.5,10,0,10458.67
67789973,72648736, 36 months,credit_card,Fully Paid,25000,12.59,837.43,RENT,190000,Source Verified,38512,80.7,24,6,25424.19
44046086,47062829, 36 months,credit_card,Fully Paid,5600,10.99,183.32,OWN,40000,Not Verified,10589,38.9,34,4,6187.76
55138860,58709601, 36 months,credit_card,Charged Off,14725,14.65,507.93,RENT,38800,Not Verified,15061,75.7,17,4,4640.82
62994242,67329960, 36 months,credit_card,Fully Paid,14000,10.99,458.28,RENT,195000,Source Verified,29780,30.3,19,3,14461.65
63450765,67793623, 36 months,credit_card,Fully Paid,28000,7.26,867.9,RENT,125000,Source Verified,18774,49.8,9,4,29492.88
46598118,49745830, 36 months,credit_card,Fully Paid,10000,8.18,314.2,MORTGAGE,59000,Not Verified,6458,72.6,25,0,10582.71
38484682,41278425, 36 months,credit_card,Fully Paid,8000,11.99,265.68,RENT,75000,Not Verified,6264,48,21,5,8739.45
41033048,43908953, 36 months,credit_card,Fully Paid,35000,17.86,1262.88,MORTGAGE,155000,Verified,49922,27.1,38,15,36079.18
61822122,65991834, 36 months,credit_card,Fully Paid,14400,6.24,439.65,RENT,85000,Not Verified,5203,19,32,4,15015.3
38639814,41423732, 36 months,credit_card,Fully Paid,5875,14.99,203.64,RENT,28000,Not Verified,3569,65,11,2,7038.53
41143723,44019702, 36 months,credit_card,Fully Paid,6000,9.17,191.28,RENT,47500,Source Verified,5620,40.7,15,2,6219.02
65743540,70376292, 36 months,credit_card,Fully Paid,9000,10.99,294.61,MORTGAGE,46000,Verified,12470,38,33,10,9454.06
66623075,71348861, 36 months,credit_card,Fully Paid,4000,13.67,136.08,MORTGAGE,70000,Source Verified,19191,54.5,52,9,4272.96
48275698,51524459, 36 months,credit_card,Charged Off,4700,9.17,149.84,MORTGAGE,46000,Not Verified,4945,28.6,45,3,1795.69
38272892,41056674, 36 months,credit_card,Charged Off,19200,6.49,588.38,RENT,96000,Not Verified,24077,55.7,17,2,4700.12
40356234,43221195, 36 months,credit_card,Fully Paid,3000,8.67,94.94,OWN,70000,Not Verified,15723,40.1,16,4,3142.02
39572414,42396263, 36 months,credit_card,Fully Paid,16000,6.49,490.32,RENT,100000,Verified,8240,18.4,16,4,16414.18
56874670,60587391, 36 months,credit_card,Fully Paid,6500,9.17,207.22,RENT,30000,Not Verified,10350,30,30,4,7073.97
46978229,50186948, 36 months,credit_card,Charged Off,12000,8.18,377.04,RENT,99000,Verified,11643,99.5,18,3,4541.41
44816002,47893758, 36 months,credit_card,Fully Paid,8400,5.93,255.28,RENT,55000,Not Verified,10466,22.5,13,1,8976.410003
41339248,44246021, 36 months,credit_card,Fully Paid,1875,12.69,62.9,MORTGAGE,44000,Verified,18262,61.5,22,4,2076.46
55161259,58732073, 36 months,credit_card,Fully Paid,4200,11.53,138.56,RENT,24324,Source Verified,3976,68.6,11,4,4505.98
62327924,66524698, 36 months,credit_card,Fully Paid,9600,13.33,324.99,RENT,115000,Source Verified,10831,34.9,37,10,10557.11
58993438,62856157, 36 months,credit_card,Fully Paid,28000,7.89,876,MORTGAGE,190000,Verified,87602,82.5,30,3,29201.87
61498979,65617712, 36 months,credit_card,Fully Paid,20000,11.53,659.81,RENT,175000,Source Verified,11609,36.6,39,2,20603.74
43629463,46646191, 36 months,credit_card,Fully Paid,15000,12.69,503.18,RENT,36600,Source Verified,9774,75.2,27,8,17128.80001
65652637,70285387, 36 months,credit_card,Fully Paid,16000,6.24,488.5,OWN,65000,Not Verified,16619,63.4,24,4,16722.58
44533742,47601472, 36 months,credit_card,Fully Paid,16000,7.89,500.58,RENT,52000,Not Verified,15883,57.3,17,1,17213.54
59200667,63088449, 36 months,credit_card,Fully Paid,28000,6.89,863.16,RENT,150000,Source Verified,18948,19.1,29,5,29744.89
39927320,42772044, 36 months,credit_card,Fully Paid,8000,6.99,246.99,RENT,67000,Not Verified,10960,50.7,27,4,8445.32
61400683,65519457, 36 months,credit_card,Fully Paid,8500,5.32,255.98,RENT,68000,Not Verified,9933,24.7,6,3,8582.62
39650619,42474395, 36 months,credit_card,Charged Off,19950,9.49,638.97,OWN,40000,Verified,6285,30.5,4,0,3823.3
59270017,63157759, 36 months,credit_card,Fully Paid,12000,10.99,392.81,RENT,100000,Source Verified,9343,50.1,7,4,13227.19
43206248,46212993, 36 months,credit_card,Fully Paid,5500,9.17,175.34,MORTGAGE,60000,Not Verified,568,6.2,15,2,5958.25
39379660,42183392, 36 months,credit_card,Fully Paid,17550,19.24,645.45,RENT,42000,Verified,24882,96.4,10,3,21219.01
40277650,43142383, 36 months,credit_card,Charged Off,12000,10.49,389.98,RENT,40000,Source Verified,13108,38.9,26,9,5452.73
60476682,64497458, 36 months,credit_card,Fully Paid,4000,7.26,123.99,MORTGAGE,54000,Not Verified,11249,34.8,33,6,4234.37
63216388,67568151, 36 months,credit_card,Fully Paid,10500,5.32,316.21,MORTGAGE,58000,Not Verified,9841,28.8,49,6,10851.83
59269908,63157648, 36 months,credit_card,Charged Off,10000,9.17,318.79,MORTGAGE,70928,Not Verified,36550,52.6,36,7,2295.27
60881448,64923210, 36 months,credit_card,Fully Paid,10000,12.69,335.45,RENT,68000,Not Verified,6097,67.7,32,9,10302.89
59119342,63007057, 36 months,credit_card,Fully Paid,2400,7.89,75.09,MORTGAGE,45000,Source Verified,4483,33,49,4,2484.38
49106159,52414873, 36 months,credit_card,Fully Paid,19200,12.69,644.07,RENT,115000,Not Verified,24943,81.8,34,6,21259.33
63464974,67807699, 36 months,credit_card,Fully Paid,11200,6.24,341.95,OWN,120000,Source Verified,21592,46,34,4,11404.47
50263367,53652088, 36 months,credit_card,Fully Paid,24350,13.33,824.33,MORTGAGE,58000,Source Verified,32310,73.4,22,5,27123.62999
38646179,41429999, 36 months,credit_card,Fully Paid,4500,7.49,139.96,RENT,49000,Not Verified,4069,44.2,28,4,4746.140001
61338295,65457011, 36 months,credit_card,Fully Paid,6200,8.18,194.81,MORTGAGE,84004,Not Verified,24526,21.2,40,6,6627.24
46764946,49912745, 36 months,credit_card,Fully Paid,5700,12.29,190.12,RENT,22000,Source Verified,5547,39.9,15,6,6183.28
46784091,49931885, 36 months,credit_card,Fully Paid,23000,6.92,709.34,RENT,105000,Verified,15226,54.8,56,6,23962.14
57185436,60888195, 36 months,credit_card,Fully Paid,12000,12.69,402.54,MORTGAGE,85000,Source Verified,48008,69.4,21,5,13122.13
46576247,49713964, 36 months,credit_card,Fully Paid,8400,13.99,287.06,MORTGAGE,80000,Not Verified,4954,75,18,3,9828.23
55140828,58711627, 36 months,credit_card,Fully Paid,5400,9.17,172.15,RENT,27000,Source Verified,6705,20.1,13,6,5553.29
38649401,41433342, 36 months,credit_card,Fully Paid,3500,9.49,112.1,RENT,65000,Not Verified,3211,26.3,18,6,3551.01
52374339,55801059, 36 months,credit_card,Fully Paid,35000,13.33,1184.86,MORTGAGE,145000,Verified,38949,88.7,33,3,39821.66
61459719,65578472, 36 months,credit_card,Fully Paid,4850,12.29,161.77,RENT,26000,Source Verified,7095,83.5,8,1,5213.94
54138384,57679134, 36 months,credit_card,Fully Paid,8500,8.18,267.07,RENT,83130,Not Verified,6664,59,25,4,9052.5
65701764,70334484, 36 months,credit_card,Fully Paid,8500,5.32,255.98,RENT,58000,Source Verified,19498,48.9,32,4,8769.87
58410791,62229513, 36 months,credit_card,Fully Paid,28000,9.99,903.35,MORTGAGE,170000,Source Verified,22856,60.3,24,4,28402.5
41620194,44556908, 36 months,credit_card,Fully Paid,15000,6.39,458.99,MORTGAGE,78000,Source Verified,19950,39.8,33,8,15733.45
38413175,41196892, 36 months,credit_card,Fully Paid,10000,12.39,334.01,MORTGAGE,70000,Not Verified,13147,57.2,43,4,11128.39
48070486,51310207, 36 months,credit_card,Fully Paid,12000,10.99,392.81,RENT,55000,Source Verified,6935,21.6,21,4,12957.9
59925824,63870558, 36 months,credit_card,Fully Paid,16000,5.32,481.84,MORTGAGE,110000,Verified,14028,20.1,36,8,16215.69
56905131,60617884, 36 months,credit_card,Charged Off,16000,5.32,481.84,MORTGAGE,80000,Not Verified,23027,28.3,28,6,4327.1
46655750,49803643, 36 months,credit_card,Fully Paid,28700,13.99,980.76,OWN,62400,Verified,26351,60.6,33,7,31707.91
38499795,41293729, 36 months,credit_card,Fully Paid,20000,12.99,673.79,MORTGAGE,40968,Verified,16258,65.8,8,2,22244.93
60405964,64362715, 36 months,credit_card,Fully Paid,10000,6.24,305.31,RENT,100000,Not Verified,9343,30.1,9,2,10480.82
38475063,41268850, 36 months,credit_card,Fully Paid,35000,10.49,1137.43,RENT,112000,Verified,1827,10.1,18,6,36525.73
67055125,71855837, 36 months,credit_card,Fully Paid,6000,14.48,206.47,RENT,35000,Source Verified,4080,54.4,9,4,6239
54384607,57965354, 36 months,credit_card,Fully Paid,5500,5.32,165.64,MORTGAGE,55000,Not Verified,5228,34.9,14,1,5689.7
52668476,56168209, 36 months,credit_card,Fully Paid,15000,14.65,517.42,RENT,64000,Verified,13955,54.9,38,7,17123.99
59482858,63416649, 36 months,credit_card,Fully Paid,14000,9.99,451.68,RENT,80000,Source Verified,14007,57.2,18,2,15020.3
39987241,42831956, 36 months,credit_card,Charged Off,15000,13.66,510.2,RENT,42000,Verified,12308,93.2,25,4,7767.13
68614314,73517063, 36 months,credit_card,Fully Paid,8800,6.49,269.68,MORTGAGE,87100,Not Verified,49319,38.8,20,2,9244.41
65727230,70360070, 36 months,credit_card,Fully Paid,9000,10.99,294.61,MORTGAGE,64000,Source Verified,12638,68.7,33,5,9587.08
46034154,49141866, 36 months,credit_card,Fully Paid,30000,8.18,942.59,MORTGAGE,78000,Verified,23748,65.1,14,3,32199.04
40715737,43591474, 36 months,credit_card,Fully Paid,11000,16.55,389.73,RENT,37000,Source Verified,12307,49.6,16,9,12850.39001
